1685
255.207
247.673
245.758
252.492
221.45
214.15
229.454
252.893
236.678
221.859
234.249
269.032
237.842
229.098
247.074
245.583
223.256
220.452
233.584
233.49
254.798
242.078
241.077
209.233
232.69
257.616
229.855
232.017
230.729
241.93
225.73
253.585
238.5
236.218
210.514
233.302
214.976
229.127
217.217
245.131
223.153
239.221
212.747
242.044
230.628
278.835
259.928
265.189
220.501
269.577
216.533
241.51
220.036
252.159
233.223
238.716
245.179
229.033
242.861
233.122
229.028
234.655
248.219
231.084
213.701
232.655
219.811
234.157
233.835
237.832
245.212
234.421
228.361
238.97
232.2
241.871
260.139
290.103
331.976
267.515
251.435
308.212
331.709
259.492
269.026
280.125
294.208
313.801
243.374
246.358
241.364
220.616
229.952
290.015
250.775
237.075
219.677
223.977
244.626
246.108
226.019
206.629
209.984
221.128
267.111
277.694
281.951
291.84
252.575
274.982
271.928
354.977
296.966
255.9
249.943
235.626
230.403
230.222
221.24
219.399
259.993
300.296
299.017
239.629
315.368
269.051
250.257
266.845
330.25
277.692
274.522
247.187
225.357
236.862
250.06
219.406
229.35
241.844
241.531
267.384
235.732
235.403
226.354
229.255
223.394
233.329
244.973
243.831
258.189
218.487
224.892
242.322
235.407
248.039
247.323
218.688
235.669
249.828
237.964
