1343.57
226.497
218.478
201.336
201.005
188.214
193.709
188.606
189.126
187.554
190.091
187.213
186.316
187.545
185.623
186.883
186.967
185.829
187.552
188.827
187.24
185.103
187.159
186.356
190.029
186.069
184.368
184.196
185.189
186.193
186.838
188.845
185.328
185.671
186.823
188.034
189.134
187.633
185.745
185.513
186.641
186.218
186.322
186.952
187.566
188.054
190.779
186.253
188.738
191.576
188.054
186.771
193.087
185.439
189.042
187.371
187.261
186.383
186.716
189.871
186.574
186.546
186.194
193.491
187.004
188.503
191.084
186.383
187.315
185.733
187.426
185.445
187.512
185.475
190.676
186.281
184.748
185.962
184.383
186.47
190.718
186.722
189.879
186.362
186.785
186.633
186.024
185.43
185.912
185.328
186.114
185.489
191.563
191.89
191.823
191.624
186.165
187.909
186.642
187.312
186.446
186.613
185.691
186.902
187.167
188.654
186.129
186.651
186.709
187.793
189.394
192.296
187.768
186.568
186.305
188.342
186.566
185.999
190.129
186.713
186.876
186.781
185.853
186.439
187.069
186.961
191.635
187.607
185.888
188.257
190.469
186.333
187.562
186.903
187.14
186.17
189.084
185.639
190.082
187.123
187.428
190.71
186.13
187.849
185.181
185.234
183.863
185.022
188.199
186.278
187.179
186.257
190.275
185.946
186.625
191.483
186.324
187.269
186.256
190.666
